id,ParagraphNum,PlainText,character_id,chapter_id
631712,2093,"Fare thee well. Remain thou still in darkness:
thou shalt hold the opinion of Pythagoras ere I will
allow of thy wits, and fear to kill a woodcock, lest
thou dispossess the soul of thy grandam. Fare thee well.",401,18719
631713,2097,"Sir Topas, Sir Topas!",728,18719
631714,2098,"My most exquisite Sir Topas!",159,18719
631715,2099,"Nay, I am for all waters.",401,18719
631716,2100,"Thou mightst have done this without thy beard and
gown: he sees thee not.",738,18719
631717,2102,"To him in thine own voice, and bring me word how
thou findest him: I would we were well rid of this
knavery. If he may be conveniently delivered, I
would he were, for I am now so far in offence with
my niece that I cannot pursue with any safety this
sport to the upshot. Come by and by to my chamber.",159,18719
631718,2108,"[Exeunt SIR TOBY BELCH and MARIA]",1261,18719
631719,2109,"[Singing]
'Hey, Robin, jolly Robin,
Tell me how thy lady does.'",401,18719
631720,2112,Fool!,728,18719
631721,2113,"'My lady is unkind, perdy.'",401,18719
631722,2114,Fool!,728,18719
631723,2115,"'Alas, why is she so?'",401,18719
631724,2116,"Fool, I say!",728,18719
631725,2117,"'She loves another'--Who calls, ha?",401,18719
631726,2118,"Good fool, as ever thou wilt deserve well at my
hand, help me to a candle, and pen, ink and paper:
as I am a gentleman, I will live to be thankful to
thee for't.",728,18719
631727,2122,"Master Malvolio?",401,18719
631728,2123,"Ay, good fool.",728,18719
631729,2124,"Alas, sir, how fell you besides your five wits?",401,18719
631730,2125,"Fool, there was never a man so notoriously abused: I
am as well in my wits, fool, as thou art.",728,18719
631731,2127,"But as well? then you are mad indeed, if you be no
better in your wits than a fool.",401,18719
631732,2129,"They have here propertied me; keep me in darkness,
send ministers to me, asses, and do all they can to
face me out of my wits.",728,18719
631733,2132,"Advise you what you say; the minister is here.
Malvolio, Malvolio, thy wits the heavens restore!
endeavour thyself to sleep, and leave thy vain
bibble babble.",401,18719
631734,2136,"Sir Topas!",728,18719
631735,2137,"Maintain no words with him, good fellow. Who, I,
sir? not I, sir. God be wi' you, good Sir Topas.
Merry, amen. I will, sir, I will.",401,18719
631736,2140,"Fool, fool, fool, I say!",728,18719
631737,2141,"Alas, sir, be patient. What say you sir? I am
shent for speaking to you.",401,18719
631738,2143,"Good fool, help me to some light and some paper: I
tell thee, I am as well in my wits as any man in Illyria.",728,18719
631739,2145,"Well-a-day that you were, sir",401,18719
631740,2146,"By this hand, I am. Good fool, some ink, paper and
light; and convey what I will set down to my lady:
it shall advantage thee more than ever the bearing
of letter did.",728,18719
631741,2150,"I will help you to't. But tell me true, are you
not mad indeed? or do you but counterfeit?",401,18719
631742,2152,"Believe me, I am not; I tell thee true.",728,18719
631743,2153,"Nay, I'll ne'er believe a madman till I see his
brains. I will fetch you light and paper and ink.",401,18719
631744,2155,"Fool, I'll requite it in the highest degree: I
prithee, be gone.",728,18719
631745,2157,"[Singing]
I am gone, sir,
And anon, sir,
I'll be with you again,
In a trice,
Like to the old Vice,
Your need to sustain;
Who, with dagger of lath,
In his rage and his wrath,
Cries, ah, ha! to the devil:
Like a mad lad,
Pare thy nails, dad;
Adieu, good man devil.",401,18719
631746,2170,[Exit],1261,18719
631747,2172,"[Enter SEBASTIAN]",1261,18720
631748,2173,"This is the air; that is the glorious sun;
This pearl she gave me, I do feel't and see't;
And though 'tis wonder that enwraps me thus,
Yet 'tis not madness. Where's Antonio, then?
I could not find him at the Elephant:
Yet there he was; and there I found this credit,
That he did range the town to seek me out.
His counsel now might do me golden service;
For though my soul disputes well with my sense,
That this may be some error, but no madness,
Yet doth this accident and flood of fortune
So far exceed all instance, all discourse,
That I am ready to distrust mine eyes
And wrangle with my reason that persuades me
To any other trust but that I am mad
Or else the lady's mad; yet, if 'twere so,
She could not sway her house, command her followers,
Take and give back affairs and their dispatch
With such a smooth, discreet and stable bearing
As I perceive she does: there's something in't
That is deceiveable. But here the lady comes.",976,18720
631749,2194,"[Enter OLIVIA and Priest]",1261,18720
631750,2195,"Blame not this haste of mine. If you mean well,
Now go with me and with this holy man
Into the chantry by: there, before him,
And underneath that consecrated roof,
Plight me the full assurance of your faith;
That my most jealous and too doubtful soul
May live at peace. He shall conceal it
Whiles you are willing it shall come to note,
What time we will our celebration keep
According to my birth. What do you say?",836,18720
631751,2205,"I'll follow this good man, and go with you;
And, having sworn truth, ever will be true.",976,18720
631752,2207,"Then lead the way, good father; and heavens so shine,
That they may fairly note this act of mine!",836,18720
631753,2209,[Exeunt],1261,18720
631754,2212,"[Enter Clown and FABIAN]",1261,18721
631755,2213,"Now, as thou lovest me, let me see his letter.",391,18721
631756,2214,"Good Master Fabian, grant me another request.",401,18721
631757,2215,"Any thing.",391,18721
631758,2216,"Do not desire to see this letter.",401,18721
631759,2217,"This is, to give a dog, and in recompense desire my
dog again.",391,18721
631760,2219,"[Enter DUKE ORSINO, VIOLA, CURIO, and Lords]",1261,18721
631761,2220,"Belong you to the Lady Olivia, friends?",840,18721
631762,2221,"Ay, sir; we are some of her trappings.",401,18721
631763,2222,"I know thee well; how dost thou, my good fellow?",840,18721
631764,2223,"Truly, sir, the better for my foes and the worse
for my friends.",401,18721
631765,2225,"Just the contrary; the better for thy friends.",840,18721
631766,2226,"No, sir, the worse.",401,18721
631767,2227,"How can that be?",840,18721
631768,2228,"Marry, sir, they praise me and make an ass of me;
now my foes tell me plainly I am an ass: so that by
my foes, sir I profit in the knowledge of myself,
and by my friends, I am abused: so that,
conclusions to be as kisses, if your four negatives
make your two affirmatives why then, the worse for
my friends and the better for my foes.",401,18721
631769,2235,"Why, this is excellent.",840,18721
631770,2236,"By my troth, sir, no; though it please you to be
one of my friends.",401,18721
631771,2238,"Thou shalt not be the worse for me: there's gold.",840,18721
631772,2239,"But that it would be double-dealing, sir, I would
you could make it another.",401,18721
631773,2241,"O, you give me ill counsel.",840,18721
631774,2242,"Put your grace in your pocket, sir, for this once,
and let your flesh and blood obey it.",401,18721
631775,2244,"Well, I will be so much a sinner, to be a
double-dealer: there's another.",840,18721
631776,2246,"Primo, secundo, tertio, is a good play; and the old
saying is, the third pays for all: the triplex,
sir, is a good tripping measure; or the bells of
Saint Bennet, sir, may put you in mind; one, two, three.",401,18721
631777,2250,"You can fool no more money out of me at this throw:
if you will let your lady know I am here to speak
with her, and bring her along with you, it may awake
my bounty further.",840,18721
631778,2254,"Marry, sir, lullaby to your bounty till I come
again. I go, sir; but I would not have you to think
that my desire of having is the sin of covetousness:
but, as you say, sir, let your bounty take a nap, I
will awake it anon.",401,18721
631779,2259,[Exit],1261,18721
631780,2260,"Here comes the man, sir, that did rescue me.",1238,18721
631781,2261,"[Enter ANTONIO and Officers]",1261,18721
631782,2262,"That face of his I do remember well;
Yet, when I saw it last, it was besmear'd
As black as Vulcan in the smoke of war:
A bawbling vessel was he captain of,
For shallow draught and bulk unprizable;
With which such scathful grapple did he make
With the most noble bottom of our fleet,
That very envy and the tongue of loss
Cried fame and honour on him. What's the matter?",840,18721
631783,2271,"Orsino, this is that Antonio
That took the Phoenix and her fraught from Candy;
And this is he that did the Tiger board,
When your young nephew Titus lost his leg:
Here in the streets, desperate of shame and state,
In private brabble did we apprehend him.",446,18721
631784,2277,"He did me kindness, sir, drew on my side;
But in conclusion put strange speech upon me:
I know not what 'twas but distraction.",1238,18721
631785,2280,"Notable pirate! thou salt-water thief!
What foolish boldness brought thee to their mercies,
Whom thou, in terms so bloody and so dear,
Hast made thine enemies?",840,18721
631786,2284,"Orsino, noble sir,
Be pleased that I shake off these names you give me:
Antonio never yet was thief or pirate,
Though I confess, on base and ground enough,
Orsino's enemy. A witchcraft drew me hither:
That most ingrateful boy there by your side,
From the rude sea's enraged and foamy mouth
Did I redeem; a wreck past hope he was:
His life I gave him and did thereto add
My love, without retention or restraint,
All his in dedication; for his sake
Did I expose myself, pure for his love,
Into the danger of this adverse town;
Drew to defend him when he was beset:
Where being apprehended, his false cunning,
Not meaning to partake with me in danger,
Taught him to face me out of his acquaintance,
And grew a twenty years removed thing
While one would wink; denied me mine own purse,
Which I had recommended to his use
Not half an hour before.",116,18721
631787,2305,"How can this be?",1238,18721
631788,2306,"When came he to this town?",840,18721
631789,2307,"To-day, my lord; and for three months before,
No interim, not a minute's vacancy,
Both day and night did we keep company.",116,18721
631790,2310,"[Enter OLIVIA and Attendants]",1261,18721
631791,2311,"Here comes the countess: now heaven walks on earth.
But for thee, fellow; fellow, thy words are madness:
Three months this youth hath tended upon me;
But more of that anon. Take him aside.",840,18721
631792,2315,"What would my lord, but that he may not have,
Wherein Olivia may seem serviceable?
Cesario, you do not keep promise with me.",836,18721
631793,2318,Madam!,1238,18721
631794,2319,"Gracious Olivia,--",840,18721
631795,2320,"What do you say, Cesario? Good my lord,--",836,18721
631796,2321,"My lord would speak; my duty hushes me.",1238,18721
631797,2322,"If it be aught to the old tune, my lord,
It is as fat and fulsome to mine ear
As howling after music.",836,18721
631798,2325,"Still so cruel?",840,18721
631799,2326,"Still so constant, lord.",836,18721
631800,2327,"What, to perverseness? you uncivil lady,
To whose ingrate and unauspicious altars
My soul the faithfull'st offerings hath breathed out
That e'er devotion tender'd! What shall I do?",840,18721
631801,2331,"Even what it please my lord, that shall become him.",836,18721
631802,2332,"Why should I not, had I the heart to do it,
Like to the Egyptian thief at point of death,
Kill what I love?--a savage jealousy
That sometimes savours nobly. But hear me this:
Since you to non-regardance cast my faith,
And that I partly know the instrument
That screws me from my true place in your favour,
Live you the marble-breasted tyrant still;
But this your minion, whom I know you love,
And whom, by heaven I swear, I tender dearly,
Him will I tear out of that cruel eye,
Where he sits crowned in his master's spite.
Come, boy, with me; my thoughts are ripe in mischief:
I'll sacrifice the lamb that I do love,
To spite a raven's heart within a dove.",840,18721
631803,2347,"And I, most jocund, apt and willingly,
To do you rest, a thousand deaths would die.",1238,18721
631804,2349,"Where goes Cesario?",836,18721
631805,2350,"After him I love
More than I love these eyes, more than my life,
More, by all mores, than e'er I shall love wife.
If I do feign, you witnesses above
Punish my life for tainting of my love!",1238,18721
631806,2355,"Ay me, detested! how am I beguiled!",836,18721
631807,2356,"Who does beguile you? who does do you wrong?",1238,18721
631808,2357,"Hast thou forgot thyself? is it so long?
Call forth the holy father.",836,18721
631809,2359,"Come, away!",840,18721
631810,2360,"Whither, my lord? Cesario, husband, stay.",836,18721
631811,2361,Husband!,840,18721
631812,2362,"Ay, husband: can he that deny?",836,18721
631813,2363,"Her husband, sirrah!",840,18721
631814,2364,"No, my lord, not I.",1238,18721
631815,2365,"Alas, it is the baseness of thy fear
That makes thee strangle thy propriety:
Fear not, Cesario; take thy fortunes up;
Be that thou know'st thou art, and then thou art
As great as that thou fear'st.
[Enter Priest]
O, welcome, father!
Father, I charge thee, by thy reverence,
Here to unfold, though lately we intended
To keep in darkness what occasion now
Reveals before 'tis ripe, what thou dost know
Hath newly pass'd between this youth and me.",836,18721
631816,2377,"A contract of eternal bond of love,
Confirm'd by mutual joinder of your hands,
Attested by the holy close of lips,
Strengthen'd by interchangement of your rings;
And all the ceremony of this compact
Seal'd in my function, by my testimony:
Since when, my watch hath told me, toward my grave
I have travell'd but two hours.",913,18721
631817,2385,"O thou dissembling cub! what wilt thou be
When time hath sow'd a grizzle on thy case?
Or will not else thy craft so quickly grow,
That thine own trip shall be thine overthrow?
Farewell, and take her; but direct thy feet
Where thou and I henceforth may never meet.",840,18721
631818,2391,"My lord, I do protest--",1238,18721
631819,2392,"O, do not swear!
Hold little faith, though thou hast too much fear.",836,18721
631820,2394,"[Enter SIR ANDREW]",1261,18721
631821,2395,"For the love of God, a surgeon! Send one presently
to Sir Toby.",60,18721
631822,2397,"What's the matter?",836,18721
631823,2398,"He has broke my head across and has given Sir Toby
a bloody coxcomb too: for the love of God, your
help! I had rather than forty pound I were at home.",60,18721
631824,2401,"Who has done this, Sir Andrew?",836,18721
631825,2402,"The count's gentleman, one Cesario: we took him for
a coward, but he's the very devil incardinate.",60,18721
631826,2404,"My gentleman, Cesario?",840,18721
631827,2405,"'Od's lifelings, here he is! You broke my head for
nothing; and that that I did, I was set on to do't
by Sir Toby.",60,18721
631828,2408,"Why do you speak to me? I never hurt you:
You drew your sword upon me without cause;
But I bespoke you fair, and hurt you not.",1238,18721
631829,2411,"If a bloody coxcomb be a hurt, you have hurt me: I
think you set nothing by a bloody coxcomb.
[Enter SIR TOBY BELCH and Clown]
Here comes Sir Toby halting; you shall hear more:
but if he had not been in drink, he would have
tickled you othergates than he did.",60,18721
631830,2417,"How now, gentleman! how is't with you?",840,18721
631831,2418,"That's all one: has hurt me, and there's the end
on't. Sot, didst see Dick surgeon, sot?",159,18721
631832,2420,"O, he's drunk, Sir Toby, an hour agone; his eyes
were set at eight i' the morning.",401,18721
631833,2422,"Then he's a rogue, and a passy measures panyn: I
hate a drunken rogue.",159,18721
631834,2424,"Away with him! Who hath made this havoc with them?",836,18721
631835,2425,"I'll help you, Sir Toby, because well be dressed together.",60,18721
631836,2426,"Will you help? an ass-head and a coxcomb and a
knave, a thin-faced knave, a gull!",159,18721
631837,2428,"Get him to bed, and let his hurt be look'd to.",836,18721
631838,2429,"[Exeunt Clown, FABIAN, SIR TOBY BELCH, and SIR ANDREW]",1261,18721
631839,2430,"[Enter SEBASTIAN]",1261,18721
631840,2431,"I am sorry, madam, I have hurt your kinsman:
But, had it been the brother of my blood,
I must have done no less with wit and safety.
You throw a strange regard upon me, and by that
I do perceive it hath offended you:
Pardon me, sweet one, even for the vows
We made each other but so late ago.",976,18721
631841,2438,"One face, one voice, one habit, and two persons,
A natural perspective, that is and is not!",840,18721
631842,2440,"Antonio, O my dear Antonio!
How have the hours rack'd and tortured me,
Since I have lost thee!",976,18721
631843,2443,"Sebastian are you?",116,18721
631844,2444,"Fear'st thou that, Antonio?",976,18721
631845,2445,"How have you made division of yourself?
An apple, cleft in two, is not more twin
Than these two creatures. Which is Sebastian?",116,18721
631846,2448,"Most wonderful!",836,18721
631847,2449,"Do I stand there? I never had a brother;
Nor can there be that deity in my nature,
Of here and every where. I had a sister,
Whom the blind waves and surges have devour'd.
Of charity, what kin are you to me?
What countryman? what name? what parentage?",976,18721
631848,2455,"Of Messaline: Sebastian was my father;
Such a Sebastian was my brother too,
So went he suited to his watery tomb:
If spirits can assume both form and suit
You come to fright us.",1238,18721
631849,2460,"A spirit I am indeed;
But am in that dimension grossly clad
Which from the womb I did participate.
Were you a woman, as the rest goes even,
I should my tears let fall upon your cheek,
And say 'Thrice-welcome, drowned Viola!'",976,18721
631850,2466,"My father had a mole upon his brow.",1238,18721
631851,2467,"And so had mine.",976,18721
631852,2468,"And died that day when Viola from her birth
Had number'd thirteen years.",1238,18721
631853,2470,"O, that record is lively in my soul!
He finished indeed his mortal act
That day that made my sister thirteen years.",976,18721
631854,2473,"If nothing lets to make us happy both
But this my masculine usurp'd attire,
Do not embrace me till each circumstance
Of place, time, fortune, do cohere and jump
That I am Viola: which to confirm,
I'll bring you to a captain in this town,
Where lie my maiden weeds; by whose gentle help
I was preserved to serve this noble count.
All the occurrence of my fortune since
Hath been between this lady and this lord.",1238,18721
631855,2483,"[To OLIVIA] So comes it, lady, you have been mistook:
But nature to her bias drew in that.
You would have been contracted to a maid;
Nor are you therein, by my life, deceived,
You are betroth'd both to a maid and man.",976,18721
631856,2488,"Be not amazed; right noble is his blood.
If this be so, as yet the glass seems true,
I shall have share in this most happy wreck.
[To VIOLA]
Boy, thou hast said to me a thousand times
Thou never shouldst love woman like to me.",840,18721
631857,2494,"And all those sayings will I overswear;
And those swearings keep as true in soul
As doth that orbed continent the fire
That severs day from night.",1238,18721
631858,2498,"Give me thy hand;
And let me see thee in thy woman's weeds.",840,18721
631859,2500,"The captain that did bring me first on shore
Hath my maid's garments: he upon some action
Is now in durance, at Malvolio's suit,
A gentleman, and follower of my lady's.",1238,18721
631860,2504,"He shall enlarge him: fetch Malvolio hither:
And yet, alas, now I remember me,
They say, poor gentleman, he's much distract.
[Re-enter Clown with a letter, and FABIAN]
A most extracting frenzy of mine own
From my remembrance clearly banish'd his.
How does he, sirrah?",836,18721
631861,2511,"Truly, madam, he holds Belzebub at the staves's end as
well as a man in his case may do: has here writ a
letter to you; I should have given't you to-day
morning, but as a madman's epistles are no gospels,
so it skills not much when they are delivered.",401,18721
631862,2516,"Open't, and read it.",836,18721
